OBJECTID,FIRE_ID,FIRE_NAME,lat,lon,ignition_date,acres_burned,fire type,precip_7d_prior (mm),temp_max_7d_prior (°C),rh_min_7d_prior (%),soil_moisture_7d_prior_avg (m³/m³),temp_ign_1400 (°C),rh_ign_1400 (%),soil_moisture_ign_1400 (m³/m³),wind_speed_ign_1400 (km/h),wind_direction_ign_1400 (°),wind_gust_ign_1400 (km/h),precip_ign_day (mm),precip_30d_post (mm),temp_max_30d_post (°C),wind_speed_max_30d_post (km/h),wind_gust_max_30d_post (km/h),rh_min_30d_post (%),ndvi,land_cover,elevation_m,slope_deg,aspect_deg,aspect_sin,aspect_cos
4784628.0,CA3578611788820230805,NONAME,35.775,-117.931,2023-08-05,1063.0,Wildfire,0.0,38.8,5.0,0.0204285714285714,34.9,9.0,0.021,17.6,131.0,39.2,0.0,96.0,37.0,24.8,58.7,7.0,0.16590000000000002,7.0,1027.0,7.0,31.0,0.5150380749100542,0.8571673007021123
4784849.0,CO3736210680320230805,QUARTZ RIDGE,37.367,-106.755,2023-08-05,2584.0,Wildfire,7.4,24.7,19.0,0.177547619047619,22.1,20.0,0.171,22.1,242.0,64.8,0.0,76.9,22.9,27.4,80.6,10.0,0.6063000000000001,8.0,3094.0,22.0,2.0,0.03489949670250097,0.9993908270190958
4784852.0,NM3609710680220230805,BLACK FEATHER,36.092,-106.777,2023-08-05,2136.0,Wildfire,13.6,24.0,18.0,0.2652321428571428,23.0,18.0,0.228,22.9,263.0,75.6,0.0,88.1,23.2,25.2,82.1,10.0,0.40905,10.0,3074.0,5.0,97.0,0.9925461516413221,-0.12186934340514737
4784890.0,AZ3361810938820230806,BLACK RIVER COMPLEX,33.625,-109.379,2023-08-06,2450.0,Wildfire,10.1,27.4,18.0,0.267375,27.5,18.0,0.216,17.6,269.0,48.6,0.0,81.3,25.1,30.0,73.4,14.0,0.52585,10.0,2691.0,2.0,35.0,0.573576436351046,0.8191520442889918
4785002.0,TX3242009757620230806,DOUBLE BACK,32.436,-97.591,2023-08-06,1275.0,Wildfire,0.0,41.5,16.0,0.2287857142857143,39.4,27.0,0.231,14.5,157.0,31.7,0.0,9.0,42.4,31.3,50.8,15.0,0.42535,10.0,263.0,2.0,342.0,-0.3090169943749476,0.9510565162951535
4785014.0,OR4422212214620230806,LOOKOUT,44.232,-122.134,2023-08-06,25103.0,Wildfire,9.6,28.7,21.0,0.1537857142857142,22.0,56.0,0.279,10.3,306.0,31.3,1.7,26.3,37.8,16.7,49.3,13.0,0.90825,1.0,949.0,12.0,242.0,-0.882947592858927,-0.46947156278589075
4784583.0,AK6412114167320230807,NAPOLEON,64.134,-141.684,2023-08-07,1094.0,Wildfire,0.7000000000000001,24.5,31.0,0.3254345238095238,21.9,38.0,0.289,10.0,165.0,27.0,0.1,53.0,20.1,21.3,50.8,38.0,,,,,,,
4784957.0,TX2712209919720230807,JENNINGS,27.128,-99.222,2023-08-07,3494.0,Wildfire,0.4,42.2,18.0,0.2387440476190476,40.5,25.0,0.245,21.5,149.0,42.1,0.0,75.7,43.2,46.5,75.6,16.0,0.27395,10.0,157.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4784625.0,HI2088015667520230808,LAHAINA,20.876,-156.668,2023-08-09,2129.0,Wildfire,11.2,31.4,44.0,0.2353392857142857,29.5,48.0,0.222,25.6,52.0,65.9,0.0,41.4,32.7,26.9,65.5,36.0,0.1585,10.0,38.0,5.0,243.0,-0.8910065241883678,-0.4539904997395469
4784627.0,HI2077115632620230809,PULEHU,20.789,-156.407,2023-08-09,5712.0,Wildfire,0.6000000000000001,30.4,33.0,0.2531130952380953,27.8,50.0,0.25,7.6,295.0,38.5,0.0,10.9,29.2,21.7,50.8,40.0,0.22390000000000002,10.0,190.0,2.0,283.0,-0.9743700647852352,0.22495105434386492
4784961.0,TX3371209950220230809,CEDAR TOP,33.721,-99.495,2023-08-09,2312.0,Wildfire,2.0,42.5,16.0,0.1322559523809524,42.8,15.0,0.142,24.9,259.0,46.8,0.0,4.3,44.3,33.6,54.4,9.0,0.444,10.0,370.0,0.0,130.0,0.766044443118978,-0.6427876096865394
4784965.0,TX3414809979120230809,MONKEY CREEK,34.158,-99.805,2023-08-09,2440.0,Wildfire,0.2,41.8,15.0,0.1278392857142857,39.8,18.0,0.132,21.7,265.0,45.4,0.3,1.0,44.8,37.6,62.6,10.0,0.30915000000000004,10.0,459.0,5.0,257.0,-0.9743700647852351,-0.22495105434386525
4784979.0,TX3340309802620230809,CRAFT,33.396,-98.015,2023-08-09,1125.0,Wildfire,0.3,40.3,20.0,0.1964821428571428,39.8,27.0,0.175,21.1,213.0,48.6,0.0,2.9,43.1,22.1,52.9,14.0,0.3875,10.0,352.0,1.0,270.0,-1.0,-1.8369701987210297e-16
4784843.0,LA3096309350820230811,MILLER,30.961,-93.502,2023-08-11,1370.0,Wildfire,0.5,40.2,27.0,0.2699642857142857,39.1,34.0,0.269,11.2,225.0,34.6,0.3,23.9,42.5,29.0,82.8,15.0,0.7517,5.0,39.0,1.0,159.0,0.3583679495453002,-0.9335804264972017
4784963.0,TX3391609926420230811,SANTA ROSA CREEK,33.91,-99.274,2023-08-11,1299.0,Wildfire,1.0,43.4,12.0,0.1361607142857142,42.7,20.0,0.139,25.8,192.0,46.8,0.0,12.2,44.6,33.6,55.1,10.0,0.2253,10.0,363.0,1.0,293.0,-0.9205048534524405,0.3907311284892735
4784977.0,TX3340509869320230811,CAMPBELL,33.453,-98.709,2023-08-11,7888.0,Wildfire,0.0,43.7,15.0,0.1317142857142857,42.3,20.0,0.135,25.0,192.0,47.5,0.0,2.2,44.0,31.3,52.9,9.0,0.2654,10.0,355.0,1.0,72.0,0.9510565162951535,0.30901699437494745
4784973.0,TX3393409877520230812,BURNETT 109,33.952,-98.769,2023-08-12,2015.0,Wildfire,0.3,44.4,10.0,0.130797619047619,42.7,22.0,0.132,19.9,197.0,41.4,0.0,6.2,44.1,42.4,67.3,10.0,0.2657,10.0,328.0,1.0,302.0,-0.8480480961564262,0.5299192642332047
4784974.0,TX3400609862620230812,HAWKEYE,34.021,-98.633,2023-08-12,2149.0,Wildfire,0.0,44.3,11.0,0.1318571428571428,42.3,23.0,0.135,18.8,200.0,39.6,0.1,8.3,43.8,36.7,65.5,11.0,0.33965,10.0,326.0,0.0,90.0,1.0,6.123233995736766e-17
4784229.0,CA4137212367320230815,MOSQUITO,41.471,-123.669,2023-08-15,36111.0,Wildfire,0.0,35.5,12.0,0.138797619047619,31.8,18.0,0.138,13.5,279.0,41.8,0.0,33.2,35.2,15.6,47.2,9.0,0.8359000000000001,1.0,1277.0,2.0,15.0,0.25881904510252074,0.9659258262890683
4784232.0,CA4185912384020230815,KELLY,41.911,-123.852,2023-08-15,90267.0,Wildfire,0.0,37.3,14.0,0.1386607142857143,35.8,20.0,0.138,14.8,267.0,42.8,0.0,31.0,39.6,21.4,55.1,10.0,0.7903,1.0,467.0,19.0,270.0,-1.0,-1.8369701987210297e-16
4784233.0,CA4159512351220230815,ELLIOT,41.628,-123.529,2023-08-15,13861.0,Wildfire,0.0,41.4,10.0,0.138,39.4,11.0,0.138,8.0,216.0,29.2,0.0,22.0,40.5,14.9,51.1,8.0,0.7567,1.0,773.0,16.0,215.0,-0.5735764363510462,-0.8191520442889918
4784235.0,CA4194112400320230815,CORRAL,41.942,-123.984,2023-08-15,1775.0,Wildfire,0.0,33.8,19.0,0.1387916666666667,33.5,24.0,0.138,11.9,273.0,36.7,0.0,20.8,36.8,19.1,46.1,16.0,0.4425,8.0,512.0,24.0,249.0,-0.9335804264972016,-0.3583679495453007
4784252.0,CA4155812376120230815,MARLOW,41.56,-123.736,2023-08-15,1756.0,Wildfire,0.0,33.8,14.0,0.1404047619047619,29.7,21.0,0.139,13.9,287.0,44.3,0.0,41.8,33.8,14.9,46.8,10.0,0.75585,1.0,1325.0,13.0,173.0,0.12186934340514755,-0.992546151641322
4784367.0,CA4100412362920230815,LONE PINE,41.017,-123.623,2023-08-15,1639.0,Wildfire,0.0,40.3,11.0,0.1398630952380952,38.6,16.0,0.139,11.4,281.0,37.1,0.0,26.7,40.8,16.4,52.2,12.0,0.7701,2.0,511.0,16.0,144.0,0.5877852522924732,-0.8090169943749473
4784368.0,CA4064312365320230815,PILOT,40.671,-123.67,2023-08-15,1167.0,Wildfire,0.0,36.5,13.0,0.252797619047619,33.7,17.0,0.253,11.0,251.0,38.2,0.2,36.1,36.2,14.9,46.8,9.0,0.6606000000000001,1.0,1228.0,18.0,36.0,0.5877852522924731,0.8090169943749475
4784369.0,CA4093612292720230815,DEEP,40.917,-122.928,2023-08-15,4255.0,Wildfire,3.1,32.6,14.0,0.2502261904761904,30.4,14.0,0.26,14.3,168.0,42.8,3.5,76.4,30.4,15.4,47.5,13.0,0.5891500000000001,1.0,1635.0,30.0,284.0,-0.9702957262759966,0.24192189559966745
4784371.0,CA4177812304120230815,HEAD,41.771,-123.02,2023-08-15,7086.0,Wildfire,0.0,40.0,10.0,0.2614047619047619,37.5,13.0,0.259,3.5,24.0,18.7,0.0,36.0,38.4,14.4,49.0,10.0,0.41725,1.0,663.0,21.0,240.0,-0.8660254037844384,-0.5000000000000004
4784418.0,CA3652411863920230815,REDWOOD,36.521,-118.632,2023-08-15,2233.0,Wildfire,21.5,25.0,21.0,0.2488392857142857,25.3,30.0,0.279,6.6,257.0,25.6,1.6,134.2,26.1,13.9,52.2,16.0,0.7855000000000001,1.0,2002.0,17.0,270.0,-1.0,-1.8369701987210297e-16
4784237.0,CA4168112342020230816,UFISH,41.704,-123.398,2023-08-16,7853.0,Wildfire,0.0,38.7,8.0,0.1384821428571428,36.3,11.0,0.142,11.5,360.0,37.1,0.0,11.4,32.1,15.4,47.2,8.0,0.5800500000000001,8.0,1110.0,11.0,148.0,0.5299192642332049,-0.848048096156426
4784365.0,CA4063812358720230816,9-Mar,40.632,-123.576,2023-08-16,3167.0,Wildfire,0.1,31.9,12.0,0.2522559523809524,32.1,12.0,0.252,7.2,273.0,26.6,0.0,29.6,28.2,14.5,43.9,8.0,0.51535,10.0,1740.0,5.0,243.0,-0.8910065241883678,-0.4539904997395469
4784403.0,ID4446811584420230816,EAST,44.455,-115.839,2023-08-16,3406.0,Wildfire,0.0,28.0,19.0,0.2335238095238095,27.8,20.0,0.203,9.4,302.0,31.0,0.0,63.2,28.6,19.2,70.2,20.0,0.5853,8.0,2153.0,15.0,340.0,-0.3420201433256686,0.9396926207859084
4784736.0,UT3942811016020230816,LIGHT HOUSE CANYON,39.452,-110.148,2023-08-16,2243.0,Wildfire,12.0,24.2,19.0,0.2602380952380952,22.8,39.0,0.247,0.8,27.0,24.8,8.0,106.2,24.7,26.0,75.6,13.0,0.5266000000000001,10.0,2606.0,30.0,175.0,0.0871557427476582,-0.9961946980917455
4784239.0,CA4130412348820230817,PEARCH,41.331,-123.462,2023-08-17,13080.0,Wildfire,0.4,40.0,9.0,0.1384583333333333,29.9,31.0,0.138,8.8,348.0,33.5,0.0,60.0,33.9,13.4,53.6,10.0,0.83455,1.0,1031.0,23.0,277.0,-0.992546151641322,0.12186934340514768
4784729.0,AZ3424311085620230817,VALENTINE,34.242,-110.891,2023-08-17,9692.0,Wildfire,17.5,28.5,28.0,0.2260178571428571,24.6,41.0,0.227,3.3,193.0,46.4,2.2,51.2,30.3,32.1,76.0,16.0,0.7037,8.0,1981.0,8.0,157.0,0.39073112848927377,-0.9205048534524404
4784734.0,CO4019910874620230817,DESERADO,40.194,-108.756,2023-08-17,1191.0,Wildfire,0.0,33.1,11.0,0.0255714285714285,31.7,18.0,0.025,11.7,227.0,27.4,0.2,9.4,33.1,33.0,62.6,7.0,0.22015,10.0,1803.0,1.0,127.0,0.7986355100472927,-0.6018150231520484
4784953.0,TX3100710102220230817,NOELKE 3,31.01,-101.001,2023-08-17,2725.0,Wildfire,0.1,41.5,15.0,0.2358511904761904,39.1,14.0,0.236,12.5,147.0,29.2,0.0,41.5,39.2,31.3,56.5,12.0,0.2321,10.0,789.0,1.0,74.0,0.9612616959383189,0.27563735581699916
4784240.0,CA4178812378820230818,HURDY GURDY,41.801,-123.761,2023-08-18,2557.0,Wildfire,0.8,36.4,10.0,0.1395178571428571,27.9,35.0,0.144,8.1,291.0,32.0,0.4,55.7,30.5,16.1,44.3,14.0,0.8224,1.0,1092.0,18.0,233.0,-0.7986355100472928,-0.6018150231520483
4784426.0,WA4753811774420230818,GRAY,47.529,-117.673,2023-08-18,10096.0,Wildfire,0.0,37.1,13.0,0.1465297619047619,29.8,7.0,0.129,37.9,253.0,66.2,0.0,23.5,33.0,38.0,61.2,10.0,0.4063,10.0,723.0,1.0,117.0,0.8910065241883679,-0.4539904997395467
4784451.0,WA4803411723020230818,OREGON,47.996,-117.197,2023-08-18,10957.0,Wildfire,0.0,36.2,13.0,0.1669107142857143,29.6,12.0,0.142,29.0,238.0,67.0,0.0,35.2,33.5,23.1,52.9,11.0,0.57475,8.0,736.0,4.0,189.0,-0.15643446504023073,-0.9876883405951378
4784455.0,WA4694611780120230818,WINONA,46.94,-117.828,2023-08-18,2144.0,Wildfire,0.0,39.8,12.0,0.0320119047619047,32.0,16.0,0.027,31.4,246.0,52.2,0.0,16.9,36.2,30.9,50.0,10.0,0.24095000000000003,12.0,460.0,4.0,161.0,0.3255681544571566,-0.9455185755993168
4784699.0,WY4366410775520230818,BLACK MOUNTAIN,43.679,-107.729,2023-08-18,2596.0,Wildfire,0.3,34.5,11.0,0.0495952380952381,33.3,22.0,0.03,22.2,227.0,38.9,0.0,30.7,34.5,35.9,53.3,7.0,0.20295000000000002,10.0,1516.0,1.0,27.0,0.45399049973954675,0.8910065241883679
4784851.0,WA4900011988020230818,CRATER CREEK,48.975,-119.947,2023-08-18,4837.0,Wildfire,0.0,27.5,17.0,0.2688095238095238,12.9,28.0,0.236,21.8,292.0,57.6,0.0,30.7,22.9,21.8,55.1,19.0,0.70645,9.0,2086.0,10.0,336.0,-0.40673664307580015,0.913545457642601
4784962.0,TX2691309814520230818,ELECTRIC SLIDE,26.925,-98.156,2023-08-18,1410.0,Wildfire,2.4,41.5,19.0,0.0546547619047619,40.0,26.0,0.059,14.2,144.0,33.5,0.1,79.1,40.0,38.1,67.0,20.0,0.28875,10.0,42.0,0.0,180.0,1.2246467991473532e-16,-1.0
4784644.0,ID4223611433320230820,BLACK MOUNTAIN,42.242,-114.318,2023-08-20,1318.0,Wildfire,5.1,30.4,16.0,0.1667678571428571,16.7,73.0,0.287,23.2,164.0,54.7,11.1,56.2,28.7,39.5,86.0,9.0,0.6503,10.0,2084.0,3.0,288.0,-0.9510565162951536,0.30901699437494723
4784868.0,NJ3978707482620230820,DRAGWAY,39.785,-74.81,2023-08-20,703.0,Wildfire,36.6,33.3,33.0,0.1980357142857143,30.2,35.0,0.127,10.4,236.0,28.4,0.0,114.6,36.2,22.7,57.6,29.0,0.8441000000000001,4.0,30.0,0.0,90.0,1.0,6.123233995736766e-17
4784913.0,WY4369910536120230820,BLASTING,43.711,-105.395,2023-08-20,1383.0,Wildfire,1.1,34.2,16.0,0.0561666666666666,28.5,43.0,0.036,32.4,131.0,53.3,0.0,69.0,36.1,43.1,67.0,6.0,0.23335,10.0,1465.0,1.0,40.0,0.6427876096865393,0.766044443118978
4784251.0,CA4145212330120230821,HANCOCK,41.448,-123.286,2023-08-21,1679.0,Wildfire,11.4,38.4,12.0,0.2551369047619047,20.4,73.0,0.266,6.6,158.0,28.4,3.5,22.4,31.9,15.8,49.3,9.0,0.78615,1.0,1004.0,28.0,240.0,-0.8660254037844384,-0.5000000000000004
4784820.0,LA3067309343920230822,TIGER ISLAND,30.735,-93.465,2023-08-22,30959.0,Wildfire,0.5,42.0,20.0,0.2577678571428571,38.2,32.0,0.271,13.9,107.0,38.5,0.0,39.1,42.5,28.2,77.4,15.0,0.48145000000000004,8.0,65.0,1.0,293.0,-0.9205048534524405,0.3907311284892735
4784950.0,TX3481010118720230823,CHURCHILL,34.797,-101.116,2023-08-23,4517.0,Wildfire,0.0,42.0,9.0,0.1401369047619047,35.2,28.0,0.136,18.6,139.0,40.7,0.0,48.8,41.3,28.5,55.1,9.0,0.255,10.0,784.0,0.0,119.0,0.8746197071393959,-0.484809620246337
4784894.0,LA3098109281120230824,HWY 113,30.996,-92.835,2023-08-24,7104.0,Wildfire,0.2,41.5,19.0,0.2642023809523809,41.5,26.0,0.263,9.8,73.0,28.4,0.8,26.9,42.4,23.3,59.8,21.0,0.67505,5.0,62.0,0.0,270.0,-1.0,-1.8369701987210297e-16
4784899.0,LA3097109321920230824,IDA,30.985,-93.237,2023-08-24,3628.0,Wildfire,0.1,42.0,19.0,0.2647440476190476,42.0,23.0,0.258,9.5,53.0,29.9,0.1,55.7,41.9,20.1,66.2,20.0,0.65595,5.0,98.0,0.0,150.0,0.49999999999999994,-0.8660254037844387
4784315.0,OR4274612434420230825,ANVIL,42.752,-124.326,2023-08-25,22261.0,Wildfire,0.3,31.3,27.0,0.138422619047619,22.5,53.0,0.141,10.5,243.0,33.5,0.7999999999999999,24.2,34.8,29.7,70.9,25.0,0.8461000000000001,1.0,270.0,17.0,348.0,-0.20791169081775987,0.9781476007338056
4784324.0,OR4545812208520230825,CAMP CREEK,45.45,-122.081,2023-08-25,2056.0,Wildfire,0.7000000000000001,29.1,16.0,0.1849642857142857,28.5,33.0,0.18,9.4,302.0,29.2,0.0,83.3,30.2,20.0,49.3,27.0,0.7291500000000001,1.0,663.0,6.0,188.0,-0.13917310096006552,-0.9902680687415703
4784352.0,OR4337712360720230825,COUGAR CR. #1,43.367,-123.589,2023-08-25,6971.0,Wildfire,0.0,31.7,17.0,0.2550297619047619,27.6,35.0,0.254,10.7,312.0,31.7,0.0,15.0,31.2,18.5,44.6,20.0,0.7114,1.0,553.0,17.0,83.0,0.992546151641322,0.12186934340514749
4784353.0,OR4340112273520230825,CHILCOOT,43.4,-122.725,2023-08-25,1698.0,Wildfire,0.0,30.4,18.0,0.1391428571428571,28.4,22.0,0.139,11.3,261.0,36.4,0.0,27.9,31.4,14.2,44.6,9.0,0.787,1.0,1017.0,18.0,176.0,0.06975647374412552,-0.9975640502598242
4784354.0,OR4341012348120230825,LIGHTHOUSE RD #3,43.407,-123.494,2023-08-25,1286.0,Wildfire,0.0,33.2,14.0,0.2506190476190476,29.8,32.0,0.249,11.0,322.0,33.5,0.0,16.5,33.1,18.1,49.3,18.0,0.7614000000000001,1.0,349.0,7.0,238.0,-0.848048096156426,-0.529919264233205
4784480.0,OR4396912190120230825,PETES LAKE,43.968,-121.902,2023-08-25,3369.0,Wildfire,1.9,24.9,19.0,0.1833630952380952,22.5,26.0,0.17,10.2,225.0,30.2,0.4,43.6,26.0,21.0,49.7,13.0,0.61505,1.0,1672.0,4.0,154.0,0.4383711467890773,-0.898794046299167
4784975.0,TX3382609799020230826,LOOP,33.835,-97.999,2023-08-26,2014.0,Wildfire,0.5,42.3,17.0,0.1598035714285714,41.3,17.0,0.147,1.5,45.0,18.0,0.0,61.6,41.6,26.2,52.9,16.0,0.30835,10.0,276.0,0.0,180.0,1.2246467991473532e-16,-1.0
4784389.0,OR4545912048220230829,0748 RV COTTONWOOD,45.446,-120.474,2023-08-29,2228.0,Wildfire,0.7000000000000001,33.8,19.0,0.0273988095238095,23.1,38.0,0.026,37.3,283.0,70.9,0.0,38.5,32.0,36.7,67.0,13.0,0.1821,10.0,459.0,19.0,264.0,-0.9945218953682734,-0.10452846326765336
4784423.0,AZ3163511165120230829,LALO,31.635,-111.639,2023-08-29,3321.0,Wildfire,8.5,36.2,16.0,0.1648630952380952,36.2,20.0,0.135,4.0,270.0,19.8,0.8,9.1,37.2,32.1,65.9,8.0,0.22565000000000002,10.0,1452.0,5.0,252.0,-0.9510565162951535,-0.30901699437494756
4784680.0,MT4780610936220230829,COAL RIDGE,47.817,-109.372,2023-08-29,1220.0,Wildfire,0.0,30.2,15.0,0.1953869047619048,32.2,21.0,0.167,26.9,128.0,50.0,0.0,67.9,32.5,38.2,70.6,10.0,0.341,10.0,985.0,5.0,256.0,-0.9702957262759965,-0.24192189559966779
4784696.0,MT4550110838620230829,PRYOR CREEK RD,45.52,-108.381,2023-08-29,3204.0,Wildfire,0.0,32.5,21.0,0.1623214285714285,31.2,21.0,0.151,18.3,158.0,34.9,0.0,37.0,32.5,32.9,62.6,10.0,0.33595,10.0,1172.0,2.0,121.0,0.8571673007021123,-0.5150380749100543
4784903.0,TX2977109410520230829,WILLOW SLOUGH,29.786,-94.135,2023-08-29,1811.0,Wildfire,2.0,41.0,26.0,0.1662619047619047,34.2,45.0,0.155,19.5,30.0,41.4,0.0,85.9,37.2,22.0,44.3,26.0,0.72035,9.0,5.0,0.0,300.0,-0.8660254037844386,0.5000000000000001
4784905.0,TX2970209393020230829,UNWELCOME,29.695,-93.93,2023-08-29,2258.0,Wildfire,1.1,39.8,24.0,0.1452380952380952,33.2,48.0,0.143,21.3,30.0,42.8,0.3,51.4,36.5,21.7,44.6,24.0,0.4676,9.0,3.0,0.0,0.0,0.0,1.0
4784641.0,ID4309911437020230830,TELEGRAPH,43.087,-114.336,2023-08-30,1415.0,Wildfire,4.4,33.7,9.0,0.096125,20.5,27.0,0.031,32.4,246.0,52.9,0.0,22.5,29.8,38.0,60.8,7.0,0.20005,10.0,1436.0,3.0,228.0,-0.7431448254773944,-0.6691306063588581
4784906.0,LA3093109280720230831,ELIZABETH,30.923,-92.807,2023-08-31,912.0,Wildfire,1.9,42.1,20.0,0.2879642857142857,34.3,33.0,0.283,13.4,27.0,35.6,0.0,46.8,38.7,17.1,63.0,20.0,0.5609000000000001,8.0,50.0,1.0,270.0,-1.0,-1.8369701987210297e-16
4784942.0,TX3596810020920230831,SMORE,35.93,-100.196,2023-08-31,1940.0,Wildfire,0.0,38.0,21.0,0.1406964285714285,33.4,27.0,0.143,19.9,174.0,39.2,0.0,47.4,40.2,38.3,64.1,12.0,0.2247,10.0,752.0,0.0,298.0,-0.8829475928589271,0.4694715627858904
4784209.0,WA4772012350820230901,DELABARRE,47.774,-123.456,2023-09-01,4176.0,Wildfire,16.7,29.5,33.0,0.2620595238095238,22.9,47.0,0.279,12.4,22.0,37.1,0.0,133.3,27.9,23.0,84.6,23.0,0.82665,1.0,590.0,8.0,291.0,-0.9335804264972017,0.3583679495453004
4784710.0,MT4814410478320230901,ROUTE 1,48.154,-104.773,2023-09-01,1403.0,Wildfire,3.5,31.5,21.0,0.165672619047619,28.2,35.0,0.148,5.6,255.0,20.2,0.0,29.2,34.6,31.2,52.6,18.0,0.3062,10.0,613.0,1.0,149.0,0.5150380749100544,-0.8571673007021122
4784267.0,WA4604411896720230902,YELLEPIT,46.045,-118.967,2023-09-02,1585.0,Wildfire,3.8,37.3,16.0,0.0783690476190476,28.1,38.0,0.09,2.9,180.0,17.3,0.1,29.3,32.3,34.8,68.4,8.0,0.2187,10.0,333.0,2.0,65.0,0.9063077870366499,0.42261826174069944
4784787.0,AZ3445811095220230904,LABOR,34.517,-110.947,2023-09-04,4025.0,Wildfire,16.7,29.4,20.0,0.2499404761904762,21.3,38.0,0.256,22.5,220.0,56.2,0.0,12.5,27.8,42.1,93.6,12.0,0.6244500000000001,8.0,2195.0,2.0,337.0,-0.3907311284892739,0.9205048534524403
4784960.0,TX3321210039720230904,PEACOCK,33.244,-100.397,2023-09-04,2305.0,Wildfire,0.1,40.2,10.0,0.1342678571428571,39.9,13.0,0.131,28.1,196.0,49.7,0.0,36.6,42.7,29.2,51.8,11.0,0.2379,10.0,572.0,1.0,282.0,-0.9781476007338056,0.20791169081775943
4784932.0,NM3370310385020230908,CHISUM,33.713,-103.824,2023-09-08,2850.0,Wildfire,0.0,38.0,10.0,0.0634285714285714,37.2,10.0,0.054,6.9,6.0,24.5,0.0,25.0,34.4,43.3,72.7,10.0,0.20425000000000001,10.0,1308.0,1.0,243.0,-0.8910065241883678,-0.4539904997395469
4784937.0,TX3544310079120230908,THUT HILL,35.449,-100.782,2023-09-08,1242.0,Wildfire,0.0,39.1,13.0,0.1401309523809523,33.6,29.0,0.13,29.8,48.0,54.7,0.0,51.8,34.5,36.7,62.6,18.0,0.26535000000000003,10.0,886.0,1.0,64.0,0.898794046299167,0.43837114678907746
4784971.0,TX3363209907220230908,COWAN,33.645,-99.059,2023-09-08,4757.0,Wildfire,0.0,42.1,10.0,0.1313571428571428,42.7,15.0,0.131,19.8,237.0,41.8,0.0,58.5,38.7,29.4,55.1,19.0,0.3289,10.0,375.0,1.0,310.0,-0.7660444431189781,0.6427876096865393
4784415.0,CA3806111999220230909,QUARRY,38.09,-119.93,2023-09-09,11098.0,Wildfire,19.4,19.4,24.0,0.4232499999999999,14.4,69.0,0.372,15.4,143.0,40.7,4.3,23.8,20.7,24.4,59.0,17.0,0.6097,8.0,2216.0,12.0,210.0,-0.5000000000000001,-0.8660254037844386
4784640.0,ID4324111431120230909,WEDGE,43.227,-114.249,2023-09-09,7371.0,Wildfire,22.9,27.5,21.0,0.1546964285714285,24.5,22.0,0.058,4.3,246.0,15.1,0.0,35.0,28.0,29.8,54.0,7.0,0.19375,10.0,1455.0,0.0,138.0,0.6691306063588583,-0.743144825477394
4784969.0,TX3369509921220230909,MOONSHINE,33.697,-99.197,2023-09-09,2296.0,Wildfire,0.4,42.8,8.0,0.0539404761904761,35.2,33.0,0.057,17.7,86.0,36.7,0.0,45.2,38.7,30.0,59.4,17.0,0.2514,10.0,380.0,1.0,329.0,-0.5150380749100545,0.8571673007021121
4784892.0,NM3295710887520230910,Y 6,32.962,-108.868,2023-09-10,1635.0,Wildfire,0.1,32.3,11.0,0.2580238095238095,31.5,13.0,0.236,19.9,215.0,39.6,0.0,49.4,29.7,37.8,71.6,9.0,0.2913,10.0,1909.0,3.0,162.0,0.3090169943749475,-0.9510565162951535
4784944.0,NM3468110528520230910,BERLIER RANCH,34.683,-105.283,2023-09-10,1798.0,Wildfire,0.6,33.3,7.0,0.0269404761904761,30.5,15.0,0.025,23.7,260.0,42.5,0.1,38.7,29.6,36.9,58.0,9.0,0.2521,10.0,1852.0,2.0,39.0,0.6293203910498374,0.7771459614569709
4784700.0,AZ3458311125420230914,STILL,34.587,-111.207,2023-09-14,10626.0,Wildfire,11.4,27.6,18.0,0.2183273809523809,20.7,37.0,0.26,12.9,243.0,36.7,0.5,5.4,24.5,38.9,87.8,8.0,0.5815,9.0,2253.0,3.0,10.0,0.17364817766693033,0.984807753012208
4784594.0,OR4242612068520230918,MORGAN,42.414,-120.662,2023-09-18,2352.0,Wildfire,3.4,25.5,13.0,0.2347738095238095,21.4,30.0,0.231,13.1,262.0,40.3,0.1,32.6,21.7,31.3,79.6,16.0,0.3884,8.0,1778.0,14.0,140.0,0.6427876096865395,-0.7660444431189779
4784999.0,AZ3506611176520230918,CECIL,35.082,-111.759,2023-09-18,2127.0,Wildfire,5.9,24.0,18.0,0.2184166666666666,21.9,25.0,0.209,16.1,207.0,45.4,0.0,6.7,24.2,32.6,77.0,10.0,0.5214,8.0,2230.0,2.0,248.0,-0.9271838545667873,-0.3746065934159123
4784943.0,NM3426110579120230919,BUFORD,34.257,-105.793,2023-09-19,2400.0,Wildfire,17.6,21.8,26.0,0.2290059523809523,22.8,20.0,0.175,25.4,263.0,54.0,0.0,5.7,25.1,42.3,85.0,9.0,0.36975,10.0,2388.0,13.0,35.0,0.573576436351046,0.8191520442889918
4784770.0,CO3909810904520230921,BORDER,39.104,-109.055,2023-09-21,1242.0,Wildfire,1.3,29.6,10.0,0.0222619047619047,27.2,14.0,0.021,22.2,230.0,41.0,0.0,16.5,29.8,38.5,67.0,6.0,0.19285000000000002,10.0,1423.0,3.0,267.0,-0.9986295347545738,-0.052335956242944306
